Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search',,2021-03-19 13:13:06,2021-03-19 13:13:17,11.706s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 89.0.4389.90,Verify payment details,,2021-03-19 13:13:17,2021-03-19 13:13:19,2.017s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search' icon to generate receipt,,2021-03-19 13:13:19,2021-03-19 13:13:22,2.145s,PASSED
delay(2),Chrome 89.0.4389.90,,,2021-03-19 13:13:22,2021-03-19 13:13:24,2.015s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 30)",Chrome 89.0.4389.90,,,2021-03-19 13:13:24,2021-03-19 13:13:24,0.485s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Email Receipt',,2021-03-19 13:13:24,2021-03-19 13:13:26,2.224s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Send Email',,2021-03-19 13:13:26,2021-03-19 13:13:29,2.504s,PASSED
Start listener action : afterTestCase,Chrome 89.0.4389.90,,,2021-03-19 13:13:29,2021-03-19 13:13:31,1.871s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_004_Echeck_Checking_MultiLine_Payment,Chrome 89.0.4389.90,,,2021-03-19 13:13:31,2021-03-19 13:16:30,2m - 59.634s,PASSED
Start listener action : beforeTestCase,Chrome 89.0.4389.90,,,2021-03-19 13:13:31,2021-03-19 13:13:31,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 89.0.4389.90,Open Certpay application,,2021-03-19 13:13:32,2021-03-19 13:13:41,8.955s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 89.0.4389.90,Enter valid Bureau code,,2021-03-19 13:13:41,2021-03-19 13:13:44,3.638s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Begin Payment',,2021-03-19 13:13:44,2021-03-19 13:13:48,3.365s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:13:48,2021-03-19 13:13:53,5.501s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Electronic check' radio button,,2021-03-19 13:13:53,2021-03-19 13:13:56,3.148s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 89.0.4389.90,"Enter payment amount,reference num,comments",,2021-03-19 13:13:56,2021-03-19 13:14:07,10.553s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Add another property',,2021-03-19 13:14:07,2021-03-19 13:14:10,3.250s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", referenceNum)",Chrome 89.0.4389.90,"Enter payment amount,reference num,comments",,2021-03-19 13:14:10,2021-03-19 13:14:20,9.468s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Payment type',,2021-03-19 13:14:20,2021-03-19 13:14:23,3.655s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:14:23,2021-03-19 13:14:28,4.795s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 89.0.4389.90,"Enter First and Last name,telephone",,2021-03-19 13:14:28,2021-03-19 13:14:38,10.013s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 89.0.4389.90,Enter addess details,,2021-03-19 13:14:38,2021-03-19 13:14:44,5.858s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:14:44,2021-03-19 13:14:46,2.434s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 89.0.4389.90,Select checkbox 'My billing information is same information i entered in previous page',,2021-03-19 13:14:46,2021-03-19 13:14:50,3.750s,PASSED
waitForPageLoad(2),Chrome 89.0.4389.90,,,2021-03-19 13:14:50,2021-03-19 13:14:52,1.999s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:14:52,2021-03-19 13:14:58,5.657s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_CHECKING""), ""Checking"", [pageLoadTime])",Chrome 89.0.4389.90,Select Account type as 'Checking',,2021-03-19 13:14:58,2021-03-19 13:15:01,3.127s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 89.0.4389.90,"Enter 'Routing Number',checking account num",,2021-03-19 13:15:01,2021-03-19 13:15:11,9.671s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Email address',,2021-03-19 13:15:11,2021-03-19 13:15:14,2.964s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Signature',,2021-03-19 13:15:14,2021-03-19 13:15:17,2.979s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Agreement' (Yes),,2021-03-19 13:15:17,2021-03-19 13:15:19,2.740s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:15:19,2021-03-19 13:15:21,2.105s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'I accept',,2021-03-19 13:15:21,2021-03-19 13:15:25,3.735s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 89.0.4389.90,,,2021-03-19 13:15:25,2021-03-19 13:15:29,4.114s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""Discover"", ""Checking"")",Chrome 89.0.4389.90,Verify user details,,2021-03-19 13:15:29,2021-03-19 13:15:36,6.640s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Process Payment',,2021-03-19 13:15:36,2021-03-19 13:15:38,2.232s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Yes',,2021-03-19 13:15:38,2021-03-19 13:15:42,4.008s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 89.0.4389.90,Verify Payment Status,,2021-03-19 13:15:42,2021-03-19 13:15:44,1.452s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 89.0.4389.90,Verify details and notedown payment id,,2021-03-19 13:15:44,2021-03-19 13:15:47,2.909s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search Payment',,2021-03-19 13:15:47,2021-03-19 13:15:49,2.198s,PASSED
waitForPageLoad(10),Chrome 89.0.4389.90,,,2021-03-19 13:15:49,2021-03-19 13:15:49,0.025s,PASSED
pages.Search_Page.switchToWindow(),Chrome 89.0.4389.90,,,2021-03-19 13:15:49,2021-03-19 13:15:51,1.946s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'E-check' radio button,,2021-03-19 13:15:51,2021-03-19 13:15:56,5.530s,PASSED
"pages.Search_Page.setSearchDetails(lastName, VISA, checkingAccNum)",Chrome 89.0.4389.90,"Enter billing last name,acc num",,2021-03-19 13:15:56,2021-03-19 13:16:03,7.086s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search',,2021-03-19 13:16:03,2021-03-19 13:16:19,16.104s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 89.0.4389.90,Verify payment details,,2021-03-19 13:16:19,2021-03-19 13:16:21,1.897s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search' icon to generate receipt,,2021-03-19 13:16:21,2021-03-19 13:16:24,2.277s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 0)",Chrome 89.0.4389.90,,,2021-03-19 13:16:24,2021-03-19 13:16:25,1.116s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Email Receipt',,2021-03-19 13:16:25,2021-03-19 13:16:27,2.172s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Send Email',,2021-03-19 13:16:27,2021-03-19 13:16:29,2.496s,PASSED
Start listener action : afterTestCase,Chrome 89.0.4389.90,,,2021-03-19 13:16:29,2021-03-19 13:16:30,1.026s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_005_Echeck_Savings_SingleLine_Payment,Chrome 89.0.4389.90,,,2021-03-19 13:16:30,2021-03-19 13:19:11,2m - 40.138s,PASSED
Start listener action : beforeTestCase,Chrome 89.0.4389.90,,,2021-03-19 13:16:31,2021-03-19 13:16:31,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 89.0.4389.90,Open Certpay application,,2021-03-19 13:16:31,2021-03-19 13:16:43,11.278s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 89.0.4389.90,Enter valid Bureau code,,2021-03-19 13:16:43,2021-03-19 13:16:46,3.051s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Begin Payment',,2021-03-19 13:16:46,2021-03-19 13:16:50,4.099s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:16:50,2021-03-19 13:16:55,5.707s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Electronic check"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Electronic check' radio button,,2021-03-19 13:16:55,2021-03-19 13:16:58,2.810s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 89.0.4389.90,"Enter Payment Amount,reference num,comments",,2021-03-19 13:16:58,2021-03-19 13:17:08,9.626s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Payment type',,2021-03-19 13:17:08,2021-03-19 13:17:11,3.584s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:17:11,2021-03-19 13:17:16,4.188s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 89.0.4389.90,"Enter First and Last name,telephone",,2021-03-19 13:17:16,2021-03-19 13:17:25,9.739s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 89.0.4389.90,Enter address details,,2021-03-19 13:17:25,2021-03-19 13:17:31,5.876s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:17:31,2021-03-19 13:17:33,2.276s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 89.0.4389.90,Select checkbox 'My billing information is same information i entered in previous page',,2021-03-19 13:17:33,2021-03-19 13:17:37,3.062s,PASSED
waitForPageLoad(2),Chrome 89.0.4389.90,,,2021-03-19 13:17:37,2021-03-19 13:17:38,1.534s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:17:38,2021-03-19 13:17:43,5.022s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_SAVINGS""), ""Savings"", [pageLoadTime])",Chrome 89.0.4389.90,Select Account type as 'Savings',,2021-03-19 13:17:43,2021-03-19 13:17:47,3.527s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 89.0.4389.90,"Enter 'Routing Number',Checking acc num",,2021-03-19 13:17:47,2021-03-19 13:17:56,9.361s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Email address',,2021-03-19 13:17:56,2021-03-19 13:17:59,3.000s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Signature',,2021-03-19 13:17:59,2021-03-19 13:18:02,2.999s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Agreement' (Yes),,2021-03-19 13:18:02,2021-03-19 13:18:05,2.977s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:18:05,2021-03-19 13:18:07,2.243s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'I accept',,2021-03-19 13:18:07,2021-03-19 13:18:11,3.647s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/I_AGREE""), ""I agree"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'I agree',,2021-03-19 13:18:11,2021-03-19 13:18:16,4.656s,PASSED
"pages.Payment_Page.verifyUserDetails(firstName, lastName, emailAddress, ""Discover"", ""Savings"")",Chrome 89.0.4389.90,,,2021-03-19 13:18:16,2021-03-19 13:18:22,6.786s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PROCESS_PAYMENT""), ""Process Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Process Payment',,2021-03-19 13:18:22,2021-03-19 13:18:24,2.156s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Verification_ Details/YES_BUTTON""), ""yes button"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Yes',,2021-03-19 13:18:24,2021-03-19 13:18:29,4.311s,PASSED
"verifyElementPresent(findTestObject(""MAKE_ PAYMENT/Verification_ Details/PENDING""), 30)",Chrome 89.0.4389.90,Verify Payment Status,,2021-03-19 13:18:29,2021-03-19 13:18:30,1.394s,PASSED
PaymentID = pages.Payment_Page.verifyECheckPaymentApproval(referenceNum),Chrome 89.0.4389.90,Verify details and note down payment id,,2021-03-19 13:18:30,2021-03-19 13:18:33,3.056s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_PAYMENT""), ""Search Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search Payment',,2021-03-19 13:18:33,2021-03-19 13:18:35,2.174s,PASSED
waitForPageLoad(10),Chrome 89.0.4389.90,,,2021-03-19 13:18:35,2021-03-19 13:18:35,0.023s,PASSED
pages.Search_Page.switchToWindow(),Chrome 89.0.4389.90,,,2021-03-19 13:18:35,2021-03-19 13:18:38,2.194s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""SEARCH_PAYMENT/ELECTRONIC_CHECK""), ""Echeck"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'E-check' radio button,,2021-03-19 13:18:38,2021-03-19 13:18:44,5.948s,PASSED
"pages.Search_Page.setSearchDetails(lastName, VISA, checkingAccNum)",Chrome 89.0.4389.90,Enter billing last name,,2021-03-19 13:18:44,2021-03-19 13:18:51,7.177s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_BUTTON""), ""Search"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search',,2021-03-19 13:18:51,2021-03-19 13:18:59,8.603s,PASSED
pages.Payment_Page.verifyPaymentDetailsInReceipt(PaymentID),Chrome 89.0.4389.90,Verify payment details,,2021-03-19 13:18:59,2021-03-19 13:19:01,1.811s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEARCH_ ICON""), ""SearchIcon"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Search' icon to generate receipt,,2021-03-19 13:19:01,2021-03-19 13:19:03,2.241s,PASSED
"scrollToElement(findTestObject(""SEARCH_PAYMENT/CLOSE_BUTTON""), 30)",Chrome 89.0.4389.90,,,2021-03-19 13:19:03,2021-03-19 13:19:04,1.087s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/EMAIL_ RECEIPT""), ""Email Receipt"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Email Receipt',,2021-03-19 13:19:04,2021-03-19 13:19:07,2.205s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""SEARCH_PAYMENT/SEND_ EMAIL_BUTTON""), ""Send Email"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Send Email',,2021-03-19 13:19:07,2021-03-19 13:19:09,2.472s,PASSED
Start listener action : afterTestCase,Chrome 89.0.4389.90,,,2021-03-19 13:19:09,2021-03-19 13:19:11,1.381s,PASSED
,,,,,,,
Test Cases/Consumer_Make_Payment/TC_006_Echeck_Savings_MultiLine_Payment,Chrome 89.0.4389.90,,,2021-03-19 13:19:11,2021-03-19 13:21:48,2m - 37.847s,PASSED
Start listener action : beforeTestCase,Chrome 89.0.4389.90,,,2021-03-19 13:19:11,2021-03-19 13:19:11,0.000s,PASSED
"utilities.SafeActions.openBrowser(certpay_url, [pageLoadTime])",Chrome 89.0.4389.90,Open Certpay application,,2021-03-19 13:19:12,2021-03-19 13:19:20,8.181s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Home_ Page/BUREAU_CODE""), bureauCode, ""Bureau code"", [pageLoadTime])",Chrome 89.0.4389.90,Enter valid Bureau code,,2021-03-19 13:19:20,2021-03-19 13:19:24,3.707s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/BEGIN_PAYMENT""), ""Begin payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Begin Payment',,2021-03-19 13:19:24,2021-03-19 13:19:28,4.215s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/NEXT_BUTTON""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:19:28,2021-03-19 13:19:33,4.679s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Home_ Page/ELECTRONIC_CHECK""), ""Electronic check"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Electronic check' radio button,,2021-03-19 13:19:33,2021-03-19 13:19:36,3.055s,PASSED
"pages.Payment_Page.setAmount(""1"", paymentAmount, ""testing"", referenceNum)",Chrome 89.0.4389.90,"Enter Payment Amount,reference Num,comments",,2021-03-19 13:19:36,2021-03-19 13:19:46,9.977s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/ADD_ANOTHER_PROPERTY""), ""Multi-Payment"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Add another property',,2021-03-19 13:19:46,2021-03-19 13:19:49,3.068s,PASSED
"pages.Payment_Page.setAmount(""2"", paymentAmount2, ""Payment for testing"", referenceNum)",Chrome 89.0.4389.90,"Enter Payment Amount,reference Num,comments",,2021-03-19 13:19:49,2021-03-19 13:19:58,9.294s,PASSED
"utilities.SafeActions.safeSelectOptionInDropdownByVisibleText(findTestObject(""MAKE_ PAYMENT/Home_ Page/PAYMENT_TYPE""), paymentType, ""Payment Type"", [pageLoadTime])",Chrome 89.0.4389.90,Select 'Payment type',,2021-03-19 13:19:58,2021-03-19 13:20:02,3.697s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:20:02,2021-03-19 13:20:05,3.731s,PASSED
"pages.Payment_Page.setPersonalDetails(firstName, lastName, telephone)",Chrome 89.0.4389.90,"Enter First and Last name,telephone",,2021-03-19 13:20:05,2021-03-19 13:20:15,9.728s,PASSED
"pages.Payment_Page.setLocationDetails(address, zipCode)",Chrome 89.0.4389.90,Enter address details,,2021-03-19 13:20:15,2021-03-19 13:20:20,5.396s,PASSED
"pages.Payment_Page.clickOnElement(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""))",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:20:20,2021-03-19 13:20:22,1.766s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CheckBox""), ""Billing CheckBox"", [pageLoadTime])",Chrome 89.0.4389.90,Select checkbox 'My billing information is same information i entered in previous page',,2021-03-19 13:20:22,2021-03-19 13:20:26,3.582s,PASSED
waitForPageLoad(2),Chrome 89.0.4389.90,,,2021-03-19 13:20:26,2021-03-19 13:20:27,1.435s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:20:27,2021-03-19 13:20:32,5.246s,PASSED
"utilities.SafeActions.safeCheck(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/ACC_TYPE_SAVINGS""), ""Savings"", [pageLoadTime])",Chrome 89.0.4389.90,Select Account type as 'Savings',,2021-03-19 13:20:32,2021-03-19 13:20:36,3.165s,PASSED
"pages.Payment_Page.setElectronicCheckInformation(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CHECKING_ACCOUNT_NUMBER""), findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/CONFIRM_CHECKING_ACC_NUM""), routingNum, checkingAccNum)",Chrome 89.0.4389.90,"Enter 'Routing Number',Savings account Number",,2021-03-19 13:20:36,2021-03-19 13:20:44,8.236s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/EMAIL_ADDRESS""), emailAddress, ""EmailAddress"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Email address',,2021-03-19 13:20:44,2021-03-19 13:20:47,2.690s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/SIGNATURE""), firstName, ""EmailAddress"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Signature',,2021-03-19 13:20:47,2021-03-19 13:20:49,2.584s,PASSED
"utilities.SafeActions.safeType(findTestObject(""MAKE_ PAYMENT/Consumer_Personal_ Details/AGREEMENT""), ""Yes"", ""Agreement"", [pageLoadTime])",Chrome 89.0.4389.90,Enter 'Agreement' (Yes),,2021-03-19 13:20:49,2021-03-19 13:20:52,2.586s,PASSED
"utilities.SafeActions.safeClick(findTestObject(""MAKE_ PAYMENT/Home_ Page/CHECK_CONTINUE""), ""Continue"", [pageLoadTime])",Chrome 89.0.4389.90,Click on 'Continue',,2021-03-19 13:20:52,2021-03-19 13:20:54,1.968s,PASSED
